Term,Course,Section,CRN,Name,A,B,C,D,F,I,NR,S,U,V,W,Total,Class Size Group,Calculated GPA,Level
201305,CS 9000,T07,55211,"Traynor,Patrick Gerard",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,EAS 9000,AB,50481,"Bracco,Annalisa",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,EAS 9000,AN,51281,"Nenes,Athanasios",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,EAS 9000,CP,50482,"Paty,Carol S",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,EAS 9000,EDL,52454,"Di Lorenzo,Emanuele",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,EAS 9000,IS,51522,"Sokolik,Irina N",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 4100,A,56520,"Railing,Brian Paul",,67%,,33%,,,,,,,,100%,Very Small (Fewer than 10 students),2.33,Undergraduate
201305,ECE 6520,Q,55577,"Adibi,Ali",33%,67%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.33,Graduate
201305,ECE 8903,A09,52413,"Adibi,Ali",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,ECE 8903,R11,56657,"Raychowdhury,Arijit",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,ECE 8903,W10,56656,"Wang,Hua",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,ECE 9000,314,54644,"Bloch,Matthieu Ratoslav",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 9000,B02,50636,"Barry,John R",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 9000,B03,50707,"Begovic,Miroslav M",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 9000,C03,50715,"Clements,Mark A",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 9000,D09,52380,"Divan,Deepakraj M",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 9000,H14,54648,"Hong,Bo",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 9000,L05,51140,"Lim,Sung-Kyu",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 9000,M17,50711,"Ma,Xiaoli",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 9000,R01,50743,"Ralph,Stephen E",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 9000,R09,54287,"Rozell,Christopher John",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 9000,S05,50748,"Scott,Waymond R",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 9000,S18,53895,"Shamma,Jeff S",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 9000,V01,50756,"Vachtsevanos,George",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 9000,W03,50759,"Williams,Douglas B",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 9000,W10,55829,"Wang,Hua",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECON 4990,A,52813,"Nair-Reichert,Usha C",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,ECON 9000,VG,56814,"Ghosal,Vivek",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,FREN 2005,RLY,55027,"Cottille-Foley,Nora C",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,HTS 3823,A,56304,"Goodman,Seymour E",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,HTS 8998,A,52005,"Krige,Gerhard Jean Marie",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,INTA 9000,A,54402,"Woodall,Brian E",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ISYE 8900,TA,56033,"Ayer,Turgay",,,,,,67%,,33%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ISYE 8900,TD,55225,"Dieker,Antonius B",33%,,,,,,,67%,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,ISYE 9000,DEY,55214,"Dey,Santanu Subhas",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ISYE 9000,K,51081,"Keskinocak,Pinar",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,JAPN 1002,UAA,55029,"Kikuchi,Masato",33%,,33%,,,,,,33%,,,100%,Very Small (Fewer than 10 students),3.00,Undergraduate
201305,LCC 4702,A,55691,"Richards,Paulette A",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,LING 2100,C,56335,"Masuda,Kyoko",67%,,,,,,,,,33%,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,MATH 4305,BU,50509,"Awi,Romeo Olivier",67%,,33%,,,,,,,,,100%,Very Small (Fewer than 10 students),3.33,Undergraduate
201305,MATH 8900,WIC,54850,"Wick,Brett D",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,MATH 9000,BAR,52320,"Baker,Matthew Howard",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ME 4699,SUL,54733,"Sulchek,Todd A",67%,,,,,33%,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,ME 4781,A,55849,"Koblasz,Arthur",33%,67%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.33,Undergraduate
201305,ME 9000,AID,51934,"Aidun,Cyrus K",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ME 9000,BAS,53631,"Bassiri-Gharb,Nazanin",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ME 9000,BOO,50095,"Book,Wayne J",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ME 9000,COS,55858,"Costello,Mark Francis",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ME 9000,DAS,53582,"Das,Suman",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ME 9000,DEC,53263,"Declercq,Nico Felicien",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ME 9000,DEG,50980,"Degertekin,F Levent",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ME 9000,FOR,54852,"Forest,Craig R",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ME 9000,GUL,50106,"Guldberg,Robert E",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ME 9000,KAL,53570,"Kalaitzidou,Kyriaki",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ME 9000,KUM,54207,"Kumar,Satish",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ME 9000,LIP,50112,"Lipkin,Harvey",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ME 9000,LOU,56571,"Loutzenhiser,Peter",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ME 9000,PIE,53576,"Pierron,Olivier N",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ME 9000,SIN,50123,"Singhose,William E",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ME 9000,THO,55698,"Thomas,Susan Napier",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ME 9000,YOG,50134,"Yoganathan,Ajit",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ME 9000,YWA,54827,"Wang,Yan",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,MGT 4192,R,55093,"Thomas,Robert Nelson",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,MGT 4803,R2,55650,"McIntyre,John R.",33%,67%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.33,Undergraduate
201305,MGT 8903,EM4,55155,"Rodriguez Vila,Omar",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,MSE 4698,JR,52786,"Ready,William Judson",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,MSE 4698,MS,56534,"Srinivasarao,Mohan",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,MSE 9000,DLM,51601,"McDowell,David L",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,NRE 7000,SJO,55149,"Sjoden,Glenn Eric",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,NRE 7000,STA,50161,"Stacey Jr,Weston M",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,NRE 9000,PET,54273,"Petrovic,Bojan",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,NRE 9000,RAH,50165,"Rahnema,Farzad",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,NRE 9000,SJO,55153,"Sjoden,Glenn Eric",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PHYS 4322,A,50959,"Conrad,Edward H",33%,33%,33%,,,,,,,,,100%,Very Small (Fewer than 10 students),3.00,Undergraduate
201305,PHYS 9000,RT,50027,"Trebino,Rick P",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PSYC 4699,RM,56779,"Meyer,Rustin D",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,RUSS 1001,UA,56338,"Anthony,Natasha",67%,,,,,,,33%,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,SPAN 3813,RBA,52226,"Shook,David John",33%,67%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.33,Undergraduate
201305,AE 2699,MAV,52492,"Mavris,Dimitri",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,AE 4220,R,56464,"Hodges,Dewey H",50%,25%,,,,25%,,,,,,100%,Very Small (Fewer than 10 students),3.67,Undergraduate
201305,AE 4699,R1,56470,"Sankar,Lakshmi N",75%,25%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.75,Undergraduate
201305,AE 6050,Q,51392,"Seitzman,Jerry M",25%,25%,25%,,,,,,,,25%,100%,Very Small (Fewer than 10 students),3.00,Graduate
201305,AE 7000,BRA,52407,"Braun,Robert David",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,AE 7000,FEI,54884,"Feigh,Karen M",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,AE 7000,QWI,53625,"Wilhite,Alan W",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,AE 7000,SCH,51414,"Schrage,Daniel P",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,AE 9000,PRA,50327,"Prasad,Jonnalagadda V R",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,AE 9000,QWI,53627,"Wilhite,Alan W",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,AE 9000,SEI,50333,"Seitzman,Jerry M",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,AE 9000,YAN,54384,"Yang,Vigor",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,APPH 9000,LW,54611,"Wheaton,Lewis A",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,BC 4640,RBC,53372,"Keel,Thomas M",75%,25%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.75,Undergraduate
201305,BC 4660,RBC,53374,"Keel,Thomas M",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,BC 4672,RBC,56488,"Keel,Thomas M",75%,25%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.75,Undergraduate
201305,BC 8903,DP,54316,"Phillips,Deborah Ann",75%,,,,,,,25%,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,BIOL 4699,MEN,55928,"Mendelson III,Joseph Ralph",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,BIOL 4699,YEN,51785,"Yen,Jeannette",50%,,25%,,,25%,,,,,,100%,Very Small (Fewer than 10 students),3.33,Undergraduate
201305,BIOL 8998,GIB,54608,"Gibson,Gregory C",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,BIOL 9000,DIC,50473,"DiChristina,Thomas J",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,BIOL 9000,GIB,54609,"Gibson,Gregory C",,,,,,,25%,75%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,BIOL 9000,STO,53789,"Storici,Francesca",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,BMED 4699,YOG,52414,"Yoganathan,Ajit",75%,25%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.75,Undergraduate
201305,BMED 9000,BBO,51931,"Boyan,Barbara D",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,BMED 9000,JTE,52458,"Temenoff,Johnna Sue",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,BMED 9000,SAN,53779,"Santangelo,Philip J",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,BMED 9000,XIA,55859,"Xia,Younan",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CEE 4699,GUE,51798,"Guensler,Randall L",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,CEE 7000,HUN,51432,"Hunter,Michael P",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CEE 7000,JAC,50231,"Jacobs,Laurence J",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CEE 9000,BRS,55017,"Bras,Rafael Luis",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CEE 9000,BUR,52140,"Burns,Susan Elizabeth",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CEE 9000,KOS,53543,"Konstantinidis,Konstantinos T",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CEE 9000,LAV,53031,"Laval,Jorge A",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CHBE 9000,CS,54709,"Sievers,Carsten",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CHBE 9000,DWH,50619,"Hess,Dennis W",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CHEM 9000,LIO,50349,"Liotta,Charles L",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CHEM 9000,SHE,50567,"Sherrill,Charles David",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CHEM 9000,TOL,50357,"Tolbert,Laren M",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CS 4290,A,56395,"Railing,Brian Paul",25%,,,25%,25%,,,,,,25%,100%,Very Small (Fewer than 10 students),1.67,Undergraduate
201305,CS 9000,A01,50202,"Abowd,Gregory D",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CS 9000,I01,51553,"Isbell Jr,Charles Lee",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CSE 8998,GRA,55137,"Zha,Hongyuan",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,CSE 9000,G07,54442,"Gray,Alexander G",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,EAS 9000,KC,52437,"Cobb,Kim M",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,EAS 9000,MT,51038,"Taillefert,Martial",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,EAS 9000,PJW,51279,"Webster,Peter J",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,EAS 9000,YD,50484,"Deng,Yi",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,EAS 9000,ZP,50479,"Peng,Zhigang",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 3025,QUP,56314,"Buck,John A",,75%,25%,,,,,,,,,100%,Very Small (Fewer than 10 students),2.75,Undergraduate
201305,ECE 3056,QUP,56411,"Anderson,David V",50%,25%,,25%,,,,,,,,100%,Very Small (Fewer than 10 students),3.00,Undergraduate
201305,ECE 7000,C10,51972,"Cressler,John D",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 9000,309,50744,"Ougazzaden,Abdallah",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 9000,310,52622,"Voss,Paul L",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 9000,A11,52070,"AlRegib,Ghassan",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 9000,D06,51086,"Doolittle,William Alan",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 9000,D07,51368,"Dupuis,Russell Dean",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 9000,F04,51083,"Fekri,Faramarz",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 9000,H03,50723,"Harley,Ronald Gordon",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 9000,L07,51327,"Lee,Hsien-Hsin Sean",,,,,,,100%,,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 9000,L08,51339,"Lee,Chin-Hui",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 9000,M04,50735,"McClellan,James H",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 9000,P05,51158,"Papapolymerou,Ioannis",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ECE 9000,T02,50754,"Tentzeris,Emmanouil M",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,FREN 1001,RBT,56509,"Blackbourn-Jansma,Barbara",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,FREN 2001,G,55421,"Boulard,Stephanie",50%,25%,,,,,,,,,25%,100%,Very Small (Fewer than 10 students),3.67,Undergraduate
201305,INTA 2699,RAR,55505,"Bowman,Kirk S",25%,50%,,,,25%,,,,,,100%,Very Small (Fewer than 10 students),3.33,Undergraduate
201305,INTA 4901,KB,55792,"Bowman,Kirk S",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,INTA 8813,MS,54601,"Salomone,Michael D",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,LCC 8998,VH,51042,"Mazalek,Alexandra",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,MATH 3215,QUP,56575,"Houdre,Christian",,,,50%,,,,,,,50%,100%,Very Small (Fewer than 10 students),1.00,Undergraduate
201305,MATH 9000,ETN,52607,"Etnyre,John B",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ME 4698,HU,54869,"Hu,David L",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,ME 4698,SU,54941,"Sulchek,Todd A",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201305,ME 4699,HU,54229,"Hu,David L",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,ME 7000,GRA,51923,"Graham Jr,Samuel",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ME 7000,JET,50065,"Jeter,Sheldon M",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ME 9000,ALE,54393,"Alexeev,Alexander",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ME 9000,GHI,50103,"Ghiaasiaan,Seyed M",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ME 9000,HU,54236,"Hu,David L",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ME 9000,MCD,50113,"McDowell,David L",,,,,,,,75%,25%,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ME 9000,MEL,50114,"Melkote,Shreyes N",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ME 9000,NEU,50117,"Neu,Richard W",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ME 9000,PAR,51293,"Paredis,Christiaan Jos Jan",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ME 9000,SAB,53578,"Sabra,Karim G",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ME 9000,UED,54233,"Ueda,Jun",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ME 9000,WHI,52783,"Whiteman,Wayne E",,,,,,,,75%,25%,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ME 9000,YOD,50131,"Yoda,Minami",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,MGT 8903,TAO,54649,"Blum,Terry C",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,MGT 9000,TSJ,53177,"Church,Bryan K",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,MSE 9000,TUM,50534,"Tummala,Rao R",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,MSE 9000,VM,52232,"Milam,Valeria Tohver",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,NRE 4699,HER,56715,"Hertel,Nolan E",75%,25%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.75,Undergraduate
201305,PHYS 8901,FF,50035,"Fenton,Flavio H",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,PHYS 8901,HK,51051,"Kim,Harold Delasaux",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,PHYS 8901,KUZ,51319,"Kuzmich,Alexander M",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201305,PHYS 9000,FN,53703,"Fernandez De Las Nieves,Alberto",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PHYS 9000,MSC,50015,"Chapman,Michael S",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,PSYC 3750,R,55113,"Arriaga,Rosa I",75%,25%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.75,Undergraduate
201305,PUBP 9000,SC,51157,"Cozzens,Susan E",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,AE 4699,KOM,52100,"Komerath,Narayanan M",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201305,AE 7000,LIE,51419,"Lieuwen,Timothy Charles",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,AE 7000,PRI,50782,"Pritchett,Amy R",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,AE 9000,COS,52814,"Costello,Mark Francis",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,AE 9000,LIE,50981,"Lieuwen,Timothy Charles",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,AE 9000,SCH,50331,"Schrage,Daniel P",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,AE 9000,TSI,50341,"Tsiotras,Panagiotis",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,AE 9000,ZIN,50348,"Zinn,Ben T",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201305,ARCH 4803,R,56148,"Dagenhart,Richard L",80%,20%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.80,Undergraduate
201305,ARCH 4803,R1,56149,"Dagenhart,Richard L",,20%,,,,,,80%,,,,100%,Very Small (Fewer than 10 students),3.00,Undergraduate
201305,ARCH 4921,R2,56504,"Gamble,Michael",40%,,60%,,,,,,,,,100%,Very Small (Fewer than 10 students),2.80,Undergraduate
201305,ARCH 8843,SB,55826,"Bafna,Sonit",80%,20%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.80,Graduate
