Term,Course,Section,CRN,Name,A,B,C,D,F,I,NR,S,U,V,W,Total,Class Size,Calculated GPA,Level
201402,CS 4980,B09,30773,"Best,Michael L",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,CS 4980,I01,25553,"Isbell Jr,Charles Lee",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,CS 4980,L10,27441,"Liu,Cheng-Yun Karen",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,CS 4980,R04,23282,"Rossignac,Jaroslaw R",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,CS 4980,T08,30245,"Tovey,Craig A",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,CS 6035,A,30782,"Odom,Joel Van",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6210,A,20191,"Ramachandran,Umakishore",71%,21%,4%,1%,,,,,,1%,1%,100%,Very Large (50 students or more),3.65,Graduate
201402,CS 6210,O01,30387,"Ramachandran,Umakishore",34%,6%,,2%,,1%,,,,,57%,100%,Very Large (50 students or more),3.73,Graduate
201402,CS 6241,A,21974,"Pande,Santosh",33%,39%,3%,,,,,,3%,15%,6%,100%,Large (31-49 students),3.40,Graduate
201402,CS 6250,Q,27007,"Feamster,Nicholas G",80%,,,,,,,,,,20%,100%,Small (10-20 students),4.00,Graduate
201402,CS 6250,R,29842,"Hutchins,Ronald R",94%,6%,,,,,,,,,,100%,Small (10-20 students),3.94,Graduate
201402,CS 6250,A,27006,"Feamster,Nicholas G",57%,30%,7%,,,,,2%,,,4%,100%,Very Large (50 students or more),3.53,Graduate
201402,CS 6250,O01,30388,"Feamster,Nicholas G",83%,4%,1%,,2%,,,,,,10%,100%,Very Large (50 students or more),3.86,Graduate
201402,CS 6262,Q,27956,"Traynor,Patrick Gerard",50%,,25%,,,,,,,,25%,100%,Very Small (Fewer than 10 students),3.33,Graduate
201402,CS 6262,A,21268,"Traynor,Patrick Gerard",53%,28%,,,,,,,,5%,14%,100%,Large (31-49 students),3.66,Graduate
201402,CS 6290,B,27282,"Qureshi,Moinuddin K",25%,38%,38%,,,,,,,,,100%,Very Small (Fewer than 10 students),2.88,Graduate
201402,CS 6300,Q,29557,"Orso,Alessandro",64%,18%,9%,,,,,,,,9%,100%,Small (10-20 students),3.60,Graduate
201402,CS 6300,A,29311,"Orso,Alessandro",59%,31%,8%,,,,,,,3%,,100%,Large (31-49 students),3.53,Graduate
201402,CS 6300,O01,30389,"Orso,Alessandro",65%,15%,6%,2%,4%,2%,,,,,6%,100%,Very Large (50 students or more),3.46,Graduate
201402,CS 6365,A,27008,"Pu,Calton",80%,5%,5%,,,,,,,,10%,100%,Large (31-49 students),3.84,Graduate
201402,CS 6440,A,27030,"Braunstein,Mark L",82%,5%,,,,,,9%,,,5%,100%,Mid-size (21-30 students),3.95,Graduate
201402,CS 6455,A,29304,"Grinter,Rebecca Elizabeth",75%,14%,,,,,,,,9%,2%,100%,Large (31-49 students),3.85,Graduate
201402,CS 6465,A,29793,"Essa,Irfan A",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6470,A,21975,"Gilbert,Eric E",67%,22%,,,,,,11%,,,,100%,Very Small (Fewer than 10 students),3.75,Graduate
201402,CS 6505,A,21626,"Venkateswaran,H",39%,43%,4%,,,,,4%,2%,2%,7%,100%,Very Large (50 students or more),3.42,Graduate
201402,CS 6550,A,27010,"Mihail,Kalomire-Eleni",78%,4%,,,,,,,,4%,13%,100%,Mid-size (21-30 students),3.95,Graduate
201402,CS 6675,A,27011,"Liu,Ling",89%,8%,,,,,,3%,,,,100%,Very Large (50 students or more),3.91,Graduate
201402,CS 6750,A,22937,"Wilcox,Lauren G",66%,21%,7%,,,,,,,7%,,100%,Mid-size (21-30 students),3.63,Graduate
201402,CS 6763,A,27005,"Sanford,Jon Allen",60%,40%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.60,Graduate
201402,CS 6770,A,24883,"Bolter,Jay D",63%,38%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.63,Graduate
201402,CS 6795,A,29310,"Goel,Ashok K",61%,30%,,,,,,4%,,,4%,100%,Mid-size (21-30 students),3.67,Graduate
201402,CS 6998,A01,28780,"Abowd,Gregory D",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6998,A08,30719,"Arriaga,Rosa I",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6998,B02,30145,"Bruckman,Amy S",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6998,M08,30437,"Jackson,Melody Moore",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6998,S06,28752,"Starner,Thad E",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6998,W09,30893,"Wilcox,Lauren G",,,,,,100%,,,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 6998,F04,28715,"Foley,James D",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6998,M06,28751,"MacIntyre,Blair",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6998,W01,30146,"Walker,Bruce N",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6998,S04,28753,"Stasko,John T",75%,25%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.75,Graduate
201402,CS 6999,B03,26902,"Bobick,Aaron",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6999,B04,26886,"Balch,Tucker R",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6999,B14,26885,"Balcan,Maria-Florina",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6999,C04,26907,"Clark,Russell J",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6999,C11,30826,"Chau,Duen Horng",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6999,D07,26912,"Dovrolis,Konstantinos",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6999,D11,30855,"Dilkina,Bistra N",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6999,G14,26925,"Gilbert,Eric E",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6999,K06,26929,"Kim,Hyesoon",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6999,L10,26933,"Liu,Cheng-Yun Karen",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6999,M08,26939,"Jackson,Melody Moore",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6999,M16,27411,"Magerko,Brian S",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6999,P02,26948,"Pu,Calton",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6999,R04,26956,"Rossignac,Jaroslaw R",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6999,R12,26954,"Riedl,Mark O",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6999,R17,30775,"Rozga,Agata",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6999,S04,26960,"Stasko,John T",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6999,T02,26964,"Turk,Gregory",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6999,T05,26962,"Thomaz,Andrea Lockerd",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6999,X01,26974,"Xu,Jun",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6999,Y01,27345,"Yalamanchili,Sudhakar",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6999,E08,30360,"Eisenstein,Jacob R",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6999,G02,26918,"Goel,Ashok K",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6999,L03,26934,"Liu,Ling",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6999,N01,26941,"Navathe,Shamkant B",50%,50%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.50,Graduate
201402,CS 6999,O02,26943,"Orso,Alessandro",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6999,P05,26944,"Pande,Santosh",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6999,R08,26953,"Rehg,James Matthew",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6999,G08,26923,"Gavrilovska Habl,Ada",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6999,S02,26958,"Schwans,Karsten",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 6999,V06,26970,"Vuduc,Richard Wilson",50%,50%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.50,Graduate
201402,CS 7000,P14,30814,"Pradalier,Cedric",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 7000,S06,30436,"Starner,Thad E",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 7000,S20,30667,"Song,Le",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 7210,A,27735,"Schwans,Karsten",59%,41%,,,,,,,,,,100%,Mid-size (21-30 students),3.59,Graduate
201402,CS 7290,A,27012,"Prvulovic,Milos",77%,18%,,,,,,,,,5%,100%,Mid-size (21-30 students),3.81,Graduate
201402,CS 7455,A,22367,"Mynatt,Elizabeth D",80%,10%,,,,,,,,,10%,100%,Small (10-20 students),3.89,Graduate
201402,CS 7460,A,29309,"Bruckman,Amy S",78%,11%,,,,,,11%,,,,100%,Very Small (Fewer than 10 students),3.88,Graduate
201402,CS 7470,A,27857,"Starner,Thad E",95%,,,,,,,,,,5%,100%,Large (31-49 students),4.00,Graduate
201402,CS 7490,A,29307,"Turk,Gregory",94%,,,,6%,,,,,,,100%,Small (10-20 students),3.76,Graduate
201402,CS 7495,R,29843,"Pradalier,Cedric",100%,,,,,,,,,,,100%,Small (10-20 students),4.00,Graduate
201402,CS 7616,A,29838,"Bobick,Aaron",58%,16%,3%,,,2%,,2%,,13%,6%,100%,Very Large (50 students or more),3.71,Graduate
201402,CS 7630,R,28404,"Pradalier,Cedric",93%,,,,,,,,,,7%,100%,Small (10-20 students),4.00,Graduate
201402,CS 7630,A,29558,"Arkin,Ronald C",71%,19%,,,,,,,,,10%,100%,Mid-size (21-30 students),3.79,Graduate
201402,CS 7641,O01,30390,"Isbell Jr,Charles Lee",38%,16%,1%,2%,1%,,,,,,42%,100%,Very Large (50 students or more),3.53,Graduate
201402,CS 7999,P14,30746,"Pradalier,Cedric",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 7999,PHD,27244,"Isbell Jr,Charles Lee",,,,,,,,96%,,,4%,100%,Very Large (50 students or more),N/A,Graduate
201402,CS 8001,AHS,24525,"Jones,Brian D",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8001,INF,21340,"Wang,Tielei",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8001,SC,28987,"Bruckman,Amy S",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8001,RIM,29598,"Christensen,Henrik Iskov",,,,,,,,86%,,,14%,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8001,SYS,21627,"Schwans,Karsten",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8001,GVU,20547,"Edwards,Warren Keith",,,,,,,,100%,,,,100%,Small (10-20 students),N/A,Graduate
201402,CS 8001,CAS,21748,"Kim,Hyesoon",,,,,,,,100%,,,,100%,Small (10-20 students),N/A,Graduate
201402,CS 8001,BIS,30393,"Rehg,James Matthew",,,,,,,,100%,,,,100%,Small (10-20 students),N/A,Graduate
201402,CS 8750,R,30756,"Pradalier,Cedric",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8750,A,23729,"Christensen,Henrik Iskov",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8751,A,24765,"Christensen,Henrik Iskov",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8802,O01,30391,"Thrun,Sebastian",58%,6%,1%,8%,7%,,,,,,20%,100%,Very Large (50 students or more),3.23,Graduate
201402,CS 8803,GAI,25576,"Magerko,Brian S",75%,25%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.75,Graduate
201402,CS 8803,GS2,30130,"MacIntyre,Blair",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8803,SRD,30431,"Walker,Bruce N",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8803,IBI,29298,"Rehg,James Matthew",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8803,PPL,28154,"Anton,Ana I",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8803,HR,27957,"Stilman,Michael",88%,13%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.88,Graduate
201402,CS 8803,IRL,29796,"Thomaz,Andrea Lockerd",90%,,,,,,,,,10%,,100%,Small (10-20 students),4.00,Graduate
201402,CS 8803,M01,30099,"McCracken,W Michael",100%,,,,,,,,,,,100%,Small (10-20 students),4.00,Graduate
201402,CS 8803,CSS,29305,"Eisenstein,Jacob R",55%,36%,,,,,,,,,9%,100%,Small (10-20 students),3.60,Graduate
201402,CS 8803,ANI,29839,"Jackson,Melody Moore",100%,,,,,,,,,,,100%,Small (10-20 students),4.00,Graduate
201402,CS 8803,DCL,29545,"Dovrolis,Konstantinos",83%,,,,,,,8%,,8%,,100%,Small (10-20 students),4.00,Graduate
201402,CS 8803,R,29848,"Hutchins,Ronald R",94%,6%,,,,,,,,,,100%,Small (10-20 students),3.94,Graduate
201402,CS 8803,EQC,29302,"Vazirani,Vijay V",94%,,,,,,,,,6%,,100%,Small (10-20 students),4.00,Graduate
201402,CS 8803,ACT,28720,"Esmaeilzadeh,Hadi",68%,16%,,,,,,4%,,12%,,100%,Mid-size (21-30 students),3.81,Graduate
201402,CS 8803,PGM,27870,"Rehg,James Matthew",80%,7%,3%,,,,,3%,,,7%,100%,Mid-size (21-30 students),3.85,Graduate
201402,CS 8803,MAS,27013,"Clark,Russell J",86%,8%,,,,,,2%,,,3%,100%,Very Large (50 students or more),3.91,Graduate
201402,CS 8903,A02,20144,"Ahamad,Mustaque",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,A04,20145,"Ammar,Mostafa H",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,A06,25207,"Arkin,Ronald C",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,B02,24462,"Bruckman,Amy S",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,B03,20875,"Bobick,Aaron",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,B14,26025,"Balcan,Maria-Florina",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,C07,23397,"Christensen,Henrik Iskov",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,D04,21271,"Dellaert,Frank",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8903,F07,22549,"Feamster,Nicholas G",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,G03,20148,"Guzdial,Mark",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,K09,24650,"Kemp,Charles C",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,M05,24042,"Mynatt,Elizabeth D",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,M07,20153,"Mihail,Kalomire-Eleni",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8903,M08,21226,"Jackson,Melody Moore",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,N02,20155,"Nersessian,Nancy J",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,O01,20156,"Omiecinski,Edward R",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8903,P05,21111,"Pande,Santosh",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,P10,30888,"Park,Haesun",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,P14,29066,"Pradalier,Cedric",,100%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.00,Graduate
201402,CS 8903,R12,25181,"Riedl,Mark O",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,S20,30541,"Song,Le",,,,,,100%,,,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8903,V01,20165,"Vazirani,Vijay V",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,V05,23454,"Vempala,Santosh Srinivas",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,W09,30750,"Wilcox,Lauren G",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,A01,20143,"Abowd,Gregory D",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,D10,28671,"Disalvo,Elizabeth Nora",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,E08,27532,"Eisenstein,Jacob R",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,H07,30762,"Hutchins,Ronald R",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,L05,21272,"Lee,Wenke",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,L10,24492,"Liu,Cheng-Yun Karen",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,M16,26516,"Magerko,Brian S",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,N01,20154,"Navathe,Shamkant B",50%,50%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.50,Graduate
201402,CS 8903,P02,20876,"Pu,Calton",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,R08,21273,"Rehg,James Matthew",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,R14,26714,"Royal,Paul H",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,S16,25101,"Stilman,Michael",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,D07,21385,"Dovrolis,Konstantinos",67%,,,,,,,,,,33%,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,R04,20160,"Rossignac,Jaroslaw R",67%,,,,33%,,,,,,,100%,Very Small (Fewer than 10 students),2.67,Graduate
201402,CS 8903,S02,20161,"Schwans,Karsten",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,S06,20162,"Starner,Thad E",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,W01,21274,"Walker,Bruce N",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,C04,24556,"Clark,Russell J",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,E05,22070,"Edwards,Warren Keith",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,R02,20159,"Ramachandran,Umakishore",80%,,,,,,,20%,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,B04,21270,"Balch,Tucker R",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,S04,20163,"Stasko,John T",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8903,G11,28743,"Gilbert,Eric E",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Graduate
201402,CS 8997,GTA,20596,"Isbell Jr,Charles Lee",,,,,,,,,,100%,,100%,Large (31-49 students),N/A,Graduate
201402,CS 8998,P14,30747,"Pradalier,Cedric",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8998,GRA,20597,"Isbell Jr,Charles Lee",,,,,,,,,,100%,,100%,Very Large (50 students or more),N/A,Graduate
201402,CS 8999,A04,25684,"Ammar,Mostafa H",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8999,A11,30542,"Anton,Ana I",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8999,B03,30140,"Bobick,Aaron",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8999,B06,25685,"Boldyreva,Alexandra O",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8999,B16,30141,"Basole,Rahul C",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8999,D04,27290,"Dellaert,Frank",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8999,D10,30382,"Disalvo,Elizabeth Nora",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8999,F04,30272,"Foley,James D",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8999,F08,28594,"Fortnow,Lance Jeremy",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8999,G06,27289,"Grinter,Rebecca Elizabeth",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8999,G11,30142,"Gilbert,Eric E",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8999,I01,27500,"Isbell Jr,Charles Lee",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8999,K09,30381,"Kemp,Charles C",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8999,M07,30301,"Mihail,Kalomire-Eleni",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8999,M16,30818,"Magerko,Brian S",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8999,N05,27467,"Naik,Mayur Hiru",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8999,R02,25733,"Ramachandran,Umakishore",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8999,R12,25720,"Riedl,Mark O",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8999,S04,28996,"Stasko,John T",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8999,S06,25718,"Starner,Thad E",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8999,V05,26422,"Vempala,Santosh Srinivas",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8999,A02,26420,"Ahamad,Mustaque",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8999,C11,30454,"Chau,Duen Horng",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8999,E09,30718,"Esmaeilzadeh,Hadi",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8999,L03,25715,"Liu,Ling",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8999,M05,30143,"Mynatt,Elizabeth D",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8999,M06,28568,"MacIntyre,Blair",,,,,,,,50%,50%,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8999,M08,30144,"Jackson,Melody Moore",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,CS 8999,O02,25773,"Orso,Alessandro",,,,,,,,100%,,,,100%,Very Small (Fewer than 10 students),N/A,Graduate
